data;codigo;var_mensal;var_mensal_15
01/05/2010;1107018;;
01/06/2010;1107018;-1.34;-0.17
01/07/2010;1107018;0.88;-0.53
01/08/2010;1107018;0.74;0.92
01/09/2010;1107018;7.8;0.42
01/10/2010;1107018;-25.42;-12.2
01/11/2010;1107018;3.34;0.42
01/12/2010;1107018;-1.83;0.98
01/01/2011;1107018;0.25;0.28
01/02/2011;1107018;-3.81;-3.9
01/03/2011;1107018;3.45;-1.7
01/04/2011;1107018;;
01/05/2011;1107018;4.58;6.56
01/06/2011;1107018;2.59;2.7
01/07/2011;1107018;-7.79;-0.54
01/08/2011;1107018;-0.97;5.45
01/09/2011;1107018;-6.18;-4.88
01/10/2011;1107018;-4.17;-4.26
01/11/2011;1107018;0.91;-2.57
01/12/2011;1107018;1.22;-0.15
01/01/2012;1107018;4.2;3.86
01/02/2012;1107018;0.81;0.18
01/03/2012;1107018;0.16;0.08
01/04/2012;1107018;-0.51;0.39
01/05/2012;1107018;-1.98;0.12
01/06/2012;1107018;;
01/07/2012;1107018;-2.27;0.28
01/08/2012;1107018;1.57;-6.39
01/09/2012;1107018;0.72;0.26
01/10/2012;1107018;-3.22;
01/11/2012;1107018;;
01/12/2012;1107018;;
01/01/2013;1107018;6.45;
01/02/2013;1107018;0.87;1.95
01/03/2013;1107018;0.62;-0.31
01/04/2013;1107018;0.93;0.71
01/05/2013;1107018;-0.97;-0.21
01/06/2013;1107018;1.14;1.24
01/07/2013;1107018;-1.72;-1.05
01/08/2013;1107018;-0.36;0.63
01/09/2013;1107018;1.56;2.85
01/10/2013;1107018;0.45;0.72
01/11/2013;1107018;1.93;2.49
01/12/2013;1107018;-0.27;-0.41
01/01/2014;1107018;0.37;0.47
01/02/2014;1107018;0.84;-0.13
01/03/2014;1107018;1.36;1.14
01/04/2014;1107018;-0.55;3.18
01/05/2014;1107018;1.86;0.68
01/06/2014;1107018;1.05;0.65
01/07/2014;1107018;0.9;0.17
01/08/2014;1107018;-0.46;0.66
01/09/2014;1107018;0.53;0.3
01/10/2014;1107018;1.89;0.48
01/11/2014;1107018;1.05;0.56
01/12/2014;1107018;0.62;0.59
01/01/2015;1107018;0.22;0.2
01/02/2015;1107018;0.16;0.1
01/03/2015;1107018;;
01/04/2015;1107018;0.14;1.66
01/05/2015;1107018;0.12;0.12
01/06/2015;1107018;-0.07;0.94
01/07/2015;1107018;0.68;0.22
01/08/2015;1107018;-0.3;1.12
01/09/2015;1107018;3.38;-2.57
01/10/2015;1107018;4.52;1.35
01/11/2015;1107018;0.43;0.41
01/12/2015;1107018;-0.69;-1.17
01/01/2016;1107018;0.48;0.52
01/02/2016;1107018;-0.69;-1.03
01/03/2016;1107018;-1.44;-2.47
01/04/2016;1107018;0.34;0.66
01/05/2016;1107018;-0.84;-0.46
01/06/2016;1107018;;
01/07/2016;1107018;0.68;-1.21
01/08/2016;1107018;-0.68;0.5
01/09/2016;1107018;1.22;0.44
01/10/2016;1107018;-0.87;0.39
01/11/2016;1107018;0.18;-1.3
01/12/2016;1107018;1.15;1.44
01/01/2017;1107018;0.1;0.74
01/02/2017;1107018;-0.08;-0.91
01/03/2017;1107018;-1.23;-0.83
01/04/2017;1107018;-0.49;-0.64
01/05/2017;1107018;0.52;0.92
01/06/2017;1107018;1.03;1.19
01/07/2017;1107018;1.29;1.24
01/08/2017;1107018;0.11;0.63
01/09/2017;1107018;-0.82;2.33
01/10/2017;1107018;0.98;1.49
01/11/2017;1107018;0.58;1.06
01/12/2017;1107018;1.57;-0.46
01/01/2018;1107018;0.45;0.48
01/02/2018;1107018;0.33;0.2
01/03/2018;1107018;0.42;
01/04/2018;1107018;-0.03;-0.04
01/05/2018;1107018;-0.16;
01/06/2018;1107018;;
01/07/2018;1107018;0.06;0.06
01/08/2018;1107018;0.15;0.98
01/09/2018;1107018;0.17;0.1
01/10/2018;1107018;0.58;0.8
01/11/2018;1107018;-0.75;-0.2
01/12/2018;1107018;-1.38;-1.06
01/01/2019;1107018;0.22;0.2
01/02/2019;1107018;0.25;-0.45
01/03/2019;1107018;0.11;-0.25
01/04/2019;1107018;0.35;-0.22
01/05/2019;1107018;0.5;-0.05
01/06/2019;1107018;1.27;1.35
01/07/2019;1107018;0.29;0.21
01/08/2019;1107018;0.35;2.52
01/09/2019;1107018;0.3;0.48
01/10/2019;1107018;0.59;0.59
01/11/2019;1107018;0.15;0.65
01/12/2019;1107018;0.63;1.57
01/01/2020;1107018;-1.61;1.09
01/02/2020;1107018;1.77;0.16
01/03/2020;1107018;0.6;0.59
01/04/2020;1107018;0.5;0.59
01/05/2020;1107018;0.92;0.98
01/06/2020;1107018;-0.16;-0.31
01/07/2020;1107018;-1.08;-0.02
01/08/2020;1107018;;0.15
01/09/2020;1107018;1.21;0.96
01/10/2020;1107018;;
01/11/2020;1107018;;
01/12/2020;1107018;-0.37;1.06
01/01/2021;1107018;0.04;0.09
01/02/2021;1107018;;
01/03/2021;1107018;;
01/04/2021;1107018;0.52;0.51
01/05/2021;1107018;1.48;0.68
01/06/2021;1107018;;
01/07/2021;1107018;;
01/08/2021;1107018;-0.28;-0.32
01/09/2021;1107018;;0.95
01/10/2021;1107018;;
01/11/2021;1107018;-1.13;-1.69
01/12/2021;1107018;;
01/01/2022;1107018;;1.4
01/02/2010;1107031;0.9;1.42
01/03/2010;1107031;5.73;4.63
01/04/2010;1107031;-0.32;2.86
01/05/2010;1107031;;
01/06/2010;1107031;0.01;-1.56
01/07/2010;1107031;-0.52;0.99
01/08/2010;1107031;0.64;-0.12
01/09/2010;1107031;3.23;8.15
01/10/2010;1107031;-0.11;-27.34
01/11/2010;1107031;12.24;7.63
01/12/2010;1107031;-2.53;-2.97
01/01/2011;1107031;-0.17;0.06
01/02/2011;1107031;-6.65;-4.69
01/03/2011;1107031;4.57;5.73
01/04/2011;1107031;;
01/05/2011;1107031;-4.03;2.11
01/06/2011;1107031;-4.76;-2.68
01/07/2011;1107031;-4.62;-4.6
01/08/2011;1107031;-2.81;-8.29
01/09/2011;1107031;0.22;-0.53
01/10/2011;1107031;5.58;2.11
01/11/2011;1107031;-0.46;2.88
01/12/2011;1107031;1.94;2.55
01/01/2012;1107031;4.91;4.44
01/02/2012;1107031;2.6;2.35
01/03/2012;1107031;-3.32;-1.7
01/04/2012;1107031;;0.47
01/05/2012;1107031;-0.47;1.29
01/06/2012;1107031;;
01/07/2012;1107031;;2.72
01/08/2012;1107031;-0.16;4.34
01/09/2012;1107031;1.66;1.71
01/10/2012;1107031;3.04;
01/11/2012;1107031;;
01/12/2012;1107031;;
01/01/2013;1107031;0.81;
01/02/2013;1107031;-1.12;0.04
01/03/2013;1107031;-0.07;0.31
01/04/2013;1107031;0.2;0.9
01/05/2013;1107031;-0.22;-0.4
01/06/2013;1107031;0.68;0.96
01/07/2013;1107031;2.6;1.46
01/08/2013;1107031;0.47;-0.28
01/09/2013;1107031;0.35;0.47
01/10/2013;1107031;1.11;0.74
01/11/2013;1107031;1.86;1.84
01/12/2013;1107031;0.15;-0.41
01/01/2014;1107031;0.45;0.19
01/02/2014;1107031;0.77;1.5
01/03/2014;1107031;0.83;0.44
01/04/2014;1107031;-2.29;-2.08
01/05/2014;1107031;1.11;1.58
01/06/2014;1107031;-3.24;-0.44
01/07/2014;1107031;0.98;1.43
01/08/2014;1107031;0.79;0.49
01/09/2014;1107031;0.7;0.67
01/10/2014;1107031;1.36;2
01/11/2014;1107031;-0.62;0.19
01/12/2014;1107031;0.87;0.87
01/01/2015;1107031;1.35;1.34
01/02/2015;1107031;-0.19;0.17
01/03/2015;1107031;;
01/04/2015;1107031;-0.41;-0.47
01/05/2015;1107031;0.13;0.13
01/06/2015;1107031;0.3;-0.3
01/07/2015;1107031;0.43;0.36
01/08/2015;1107031;-0.02;-0.16
01/09/2015;1107031;-0.38;-1
01/10/2015;1107031;1.76;4.25
01/11/2015;1107031;0.15;0.67
01/12/2015;1107031;-0.49;-0.79
01/01/2016;1107031;1.15;0.59
01/02/2016;1107031;0.15;0.53
01/03/2016;1107031;4.04;3.35
01/04/2016;1107031;-1.53;-1.7
01/05/2016;1107031;0.21;0.25
01/06/2016;1107031;;
01/07/2016;1107031;-0.3;0.34
01/08/2016;1107031;-0.87;-0.77
01/09/2016;1107031;-2.81;-1.82
01/10/2016;1107031;0.98;-1.33
01/11/2016;1107031;-1.11;0.53
01/12/2016;1107031;0.97;1.52
01/01/2017;1107031;0.02;0.54
01/02/2017;1107031;1.85;0.87
01/03/2017;1107031;0.46;-0.75
01/04/2017;1107031;-0.65;-1.54
01/05/2017;1107031;1.22;0.9
01/06/2017;1107031;0.4;1.41
01/07/2017;1107031;0.56;1.67
01/08/2017;1107031;0.1;0.03
01/09/2017;1107031;-1.06;-1.45
01/10/2017;1107031;1.2;1.45
01/11/2017;1107031;0.85;0.55
01/12/2017;1107031;-0.98;0.37
01/01/2018;1107031;-0.06;-0.03
01/02/2018;1107031;0.63;0.45
01/03/2018;1107031;1.46;1.42
01/04/2018;1107031;-0.38;-0.04
01/05/2018;1107031;-0.16;-0.16
01/06/2018;1107031;;
01/07/2018;1107031;0.09;0.09
01/08/2018;1107031;0.59;0.26
01/09/2018;1107031;0.6;-0.09
01/10/2018;1107031;2.23;1.26
01/11/2018;1107031;-1.67;-1.51
01/12/2018;1107031;-0.74;-1.31
01/01/2019;1107031;0.14;0.46
01/02/2019;1107031;-0.24;0.45
01/03/2019;1107031;0.08;0.43
01/04/2019;1107031;-0.22;0.62
01/05/2019;1107031;-0.03;0.02
01/06/2019;1107031;0.56;0.88
01/07/2019;1107031;0.24;0.09
01/08/2019;1107031;-0.39;1.81
01/09/2019;1107031;1.41;0.61
01/10/2019;1107031;0.59;0.59
01/11/2019;1107031;0.14;0.2
01/12/2019;1107031;-0.19;0.24
01/01/2020;1107031;2.19;0.73
01/02/2020;1107031;0.59;0.73
01/03/2020;1107031;0.62;0.56
01/04/2020;1107031;0.85;0.37
01/05/2020;1107031;-0.04;-0.21
01/06/2020;1107031;0.26;0.32
01/07/2020;1107031;0.18;-0.95
01/08/2020;1107031;;0.77
01/09/2020;1107031;0.99;0.86
01/10/2020;1107031;;
01/11/2020;1107031;;
01/12/2020;1107031;0.61;-1.2
01/01/2021;1107031;0.06;0.01
01/02/2021;1107031;0.22;0.28
01/03/2021;1107031;;
01/04/2021;1107031;0.53;0.51
01/05/2021;1107031;0.33;1.02
01/06/2021;1107031;5.62;5.62
01/07/2021;1107031;;
01/08/2021;1107031;-0.44;-0.51
01/09/2021;1107031;;
01/10/2021;1107031;;
01/11/2021;1107031;1.37;1.28
01/12/2021;1107031;;
01/01/2022;1107031;;1.46
01/02/2010;1107084;0.43;0.43
01/03/2010;1107084;0.75;3.07
01/04/2010;1107084;2.34;0.9
01/05/2010;1107084;;
01/06/2010;1107084;0.57;0.4
01/07/2010;1107084;-1.2;-0.83
01/08/2010;1107084;1.09;1.38
01/09/2010;1107084;3.81;-1.59
01/10/2010;1107084;-13.9;9.92
01/11/2010;1107084;-0.06;8.22
01/12/2010;1107084;1.61;-1.03
01/01/2011;1107084;0.17;-0.09
01/02/2011;1107084;-3.39;-5.33
01/03/2011;1107084;1.79;0.73
01/04/2011;1107084;;
01/05/2011;1107084;-2.36;-6.22
01/06/2011;1107084;5.8;-1.91
01/07/2011;1107084;1.44;-6.55
01/08/2011;1107084;-1.62;3.53
01/09/2011;1107084;3.91;2.61
01/10/2011;1107084;-5.73;1.27
01/11/2011;1107084;2.11;-1.73
01/12/2011;1107084;-2.71;-0.71
01/01/2012;1107084;6.02;6.1
01/02/2012;1107084;1.23;1.22
01/03/2012;1107084;2.77;-0.96
01/04/2012;1107084;-0.38;-0.88
01/05/2012;1107084;-2.18;-4.28
01/06/2012;1107084;;
01/07/2012;1107084;;
01/08/2012;1107084;0.71;0.08
01/09/2012;1107084;1.03;0.94
01/10/2012;1107084;-1.89;
01/11/2012;1107084;;
01/12/2012;1107084;;
01/01/2013;1107084;-3.53;
01/02/2013;1107084;0.86;-0.87
01/03/2013;1107084;0.61;-0.32
01/04/2013;1107084;2.68;-0.09
01/05/2013;1107084;0.71;0.39
01/06/2013;1107084;-0.29;0.13
01/07/2013;1107084;1.18;1.91
01/08/2013;1107084;0.84;1.1
01/09/2013;1107084;1.09;-0.49
01/10/2013;1107084;-0.27;0.49
01/11/2013;1107084;0.65;1.73
01/12/2013;1107084;0.1;0.45
01/01/2014;1107084;-0.01;0.57
01/02/2014;1107084;0.83;0.38
01/03/2014;1107084;0.02;0.55
01/04/2014;1107084;2.25;-0.81
01/05/2014;1107084;0.84;1.77
01/06/2014;1107084;0.55;-1.96
01/07/2014;1107084;-0.05;0.22
01/08/2014;1107084;-0.48;-0.15
01/09/2014;1107084;1.13;0.88
01/10/2014;1107084;1.21;0.27
01/11/2014;1107084;0.84;-0.75
01/12/2014;1107084;0.74;0.69
01/01/2015;1107084;0.68;0.69
01/02/2015;1107084;0.01;-0.09
01/03/2015;1107084;;
01/04/2015;1107084;-0.3;0.12
01/05/2015;1107084;0.08;0.08
01/06/2015;1107084;-0.62;-0.28
01/07/2015;1107084;0.4;1.24
01/08/2015;1107084;1.09;-0.08
01/09/2015;1107084;-1.08;2.47
01/10/2015;1107084;1.37;1.52
01/11/2015;1107084;0.45;0.18
01/12/2015;1107084;1.12;0.78
01/01/2016;1107084;0.44;0.94
01/02/2016;1107084;0.82;0.59
01/03/2016;1107084;-5.2;0.28
01/04/2016;1107084;0.58;1.04
01/05/2016;1107084;-0.29;-0.14
01/06/2016;1107084;;
01/07/2016;1107084;-0.09;0.05
01/08/2016;1107084;-1.28;-0.3
01/09/2016;1107084;0.65;-0.16
01/10/2016;1107084;1.02;2.05
01/11/2016;1107084;1.85;-0.86
01/12/2016;1107084;1.05;0.87
01/01/2017;1107084;0.65;0.7
01/02/2017;1107084;-0.27;0.38
01/03/2017;1107084;0.24;0.44
01/04/2017;1107084;-1.44;-1.01
01/05/2017;1107084;0.69;0.59
01/06/2017;1107084;-0.99;-0.54
01/07/2017;1107084;0.29;-0.51
01/08/2017;1107084;-0.17;-0.17
01/09/2017;1107084;1.54;-0.2
01/10/2017;1107084;1.11;1.3
01/11/2017;1107084;0.48;0.04
01/12/2017;1107084;0.21;0.2
01/01/2018;1107084;0.34;0.95
01/02/2018;1107084;0.39;0.25
01/03/2018;1107084;0.04;0.42
01/04/2018;1107084;1.27;0.69
01/05/2018;1107084;;
01/06/2018;1107084;;
01/07/2018;1107084;0.95;0.93
01/08/2018;1107084;0.08;0.36
01/09/2018;1107084;-0.04;0.91
01/10/2018;1107084;1.98;2.58
01/11/2018;1107084;-0.25;-1.17
01/12/2018;1107084;-0.32;-0.34
01/01/2019;1107084;-0.38;-0.4
01/02/2019;1107084;0.14;-0.37
01/03/2019;1107084;0.12;0.27
01/04/2019;1107084;-0.87;-0.85
01/05/2019;1107084;0.41;0.27
01/06/2019;1107084;0.57;-0.55
01/07/2019;1107084;0.09;0.33
01/08/2019;1107084;2.34;0.69
01/09/2019;1107084;0.91;1.29
01/10/2019;1107084;0.59;0.59
01/11/2019;1107084;0.68;0.45
01/12/2019;1107084;1.39;0.46
01/01/2020;1107084;-3.25;-0.67
01/02/2020;1107084;0.12;1.27
01/03/2020;1107084;0.95;1.13
01/04/2020;1107084;0.6;0.7
01/05/2020;1107084;1.98;1.16
01/06/2020;1107084;0.34;0.12
01/07/2020;1107084;-0.01;0.25
01/08/2020;1107084;;0.82
01/09/2020;1107084;0.57;1.05
01/10/2020;1107084;;
01/11/2020;1107084;;
01/12/2020;1107084;0.79;0.73
01/01/2021;1107084;0.03;0.01
01/02/2021;1107084;;
01/03/2021;1107084;1.72;1.72
01/04/2021;1107084;0.16;0.46
01/05/2021;1107084;1.18;0.86
01/06/2021;1107084;1.23;1.23
01/07/2021;1107084;;
01/08/2021;1107084;0.02;0.03
01/09/2021;1107084;;
01/10/2021;1107084;;
01/11/2021;1107084;1.78;1.31
01/12/2021;1107084;;
01/01/2022;1107084;;2.04
01/02/2010;1107085;0.61;0.51
01/03/2010;1107085;0.22;-0.05
01/04/2010;1107085;1.17;1.57
01/05/2010;1107085;;
01/06/2010;1107085;-0.93;0.59
01/07/2010;1107085;-0.35;-1.66
01/08/2010;1107085;0.64;0.98
01/09/2010;1107085;-0.86;6.15
01/10/2010;1107085;37.08;-6.17
01/11/2010;1107085;8.3;2.93
01/12/2010;1107085;-0.56;1.58
01/01/2011;1107085;-0.01;-0.22
01/02/2011;1107085;-5.39;-5.13
01/03/2011;1107085;2.36;5.89
01/04/2011;1107085;;
01/05/2011;1107085;-7.22;-2.26
01/06/2011;1107085;3.02;8.88
01/07/2011;1107085;11.25;4.04
01/08/2011;1107085;-14.29;-8.48
01/09/2011;1107085;3.9;1.17
01/10/2011;1107085;-4.58;-9.79
01/11/2011;1107085;-2.03;1.11
01/12/2011;1107085;-1.84;-2.88
01/01/2012;1107085;-0.39;2.22
01/02/2012;1107085;-0.97;0.45
01/03/2012;1107085;-0.16;2.68
01/04/2012;1107085;-0.04;-0.18
01/05/2012;1107085;-5.22;-3.79
01/06/2012;1107085;;
01/07/2012;1107085;;
01/08/2012;1107085;0.26;-4
01/09/2012;1107085;2.51;4.19
01/10/2012;1107085;2.89;
01/11/2012;1107085;;
01/12/2012;1107085;;
01/01/2013;1107085;3.17;
01/02/2013;1107085;1.43;1.78
01/03/2013;1107085;1.06;0.22
01/04/2013;1107085;3.52;5.62
01/05/2013;1107085;0.68;1.03
01/06/2013;1107085;-0.18;-0.47
01/07/2013;1107085;1.68;-0.75
01/08/2013;1107085;-0.39;0.06
01/09/2013;1107085;0.96;2.44
01/10/2013;1107085;-0.95;-0.53
01/11/2013;1107085;1.69;0.91
01/12/2013;1107085;0.09;-0.21
01/01/2014;1107085;0.04;-0.61
01/02/2014;1107085;0.37;1.06
01/03/2014;1107085;2.32;0.29
01/04/2014;1107085;0.26;2.91
01/05/2014;1107085;0.4;0.42
01/06/2014;1107085;-1.86;-0.8
01/07/2014;1107085;0.05;0.12
01/08/2014;1107085;1.06;0.23
01/09/2014;1107085;0.85;1.07
01/10/2014;1107085;-1.25;1.6
01/11/2014;1107085;-0.34;0.48
01/12/2014;1107085;0.58;0.51
01/01/2015;1107085;0.42;0.42
01/02/2015;1107085;0.16;0.19
01/03/2015;1107085;;
01/04/2015;1107085;0.11;-0.41
01/05/2015;1107085;0.02;0.02
01/06/2015;1107085;0.41;0.48
01/07/2015;1107085;1.8;1.2
01/08/2015;1107085;0.1;1.06
01/09/2015;1107085;1.05;3.7
01/10/2015;1107085;1.2;1.28
01/11/2015;1107085;0.49;0.25
01/12/2015;1107085;0.94;1.03
01/01/2016;1107085;1.08;-0.22
01/02/2016;1107085;-0.55;-0.34
01/03/2016;1107085;0.29;1.23
01/04/2016;1107085;2.7;-0.65
01/05/2016;1107085;-0.8;-0.72
01/06/2016;1107085;;
01/07/2016;1107085;0.65;0.25
01/08/2016;1107085;-0.28;-1.6
01/09/2016;1107085;2.09;0.95
01/10/2016;1107085;-2.7;-0.81
01/11/2016;1107085;-0.11;1.24
01/12/2016;1107085;2.22;2.18
01/01/2017;1107085;0.46;0.44
01/02/2017;1107085;-0.87;-0.4
01/03/2017;1107085;-0.88;-0.13
01/04/2017;1107085;2.12;-0.72
01/05/2017;1107085;0.05;1.54
01/06/2017;1107085;-0.64;-0.83
01/07/2017;1107085;0.54;1.01
01/08/2017;1107085;0.78;0.3
01/09/2017;1107085;-0.87;0.58
01/10/2017;1107085;1.42;-0.1
01/11/2017;1107085;0.49;0.95
01/12/2017;1107085;0.1;0.35
01/01/2018;1107085;0.05;0.14
01/02/2018;1107085;0.43;0.2
01/03/2018;1107085;;
01/04/2018;1107085;-2.04;0.04
01/05/2018;1107085;-0.16;
01/06/2018;1107085;;
01/07/2018;1107085;2.27;2.97
01/08/2018;1107085;0.08;-0.24
01/09/2018;1107085;-0.08;-0.73
01/10/2018;1107085;1.6;1.34
01/11/2018;1107085;-0.33;-0.01
01/12/2018;1107085;-1.16;-0.41
01/01/2019;1107085;2.53;0.66
01/02/2019;1107085;0.02;0.17
01/03/2019;1107085;0.21;-0.48
01/04/2019;1107085;0.16;0.12
01/05/2019;1107085;0.35;0.06
01/06/2019;1107085;-0.37;0.8
01/07/2019;1107085;0.15;0.17
01/08/2019;1107085;1.58;1.5
01/09/2019;1107085;-0.4;0.84
01/10/2019;1107085;0.6;0.59
01/11/2019;1107085;0.98;0.89
01/12/2019;1107085;-0.11;1.15
01/01/2020;1107085;-2.34;-3.26
01/02/2020;1107085;1.38;0.39
01/03/2020;1107085;0.4;0.25
01/04/2020;1107085;-0.71;-0.02
01/05/2020;1107085;2.15;3.28
01/06/2020;1107085;0.27;0.61
01/07/2020;1107085;-0.6;-0.3
01/08/2020;1107085;;1.14
01/09/2020;1107085;0.35;0.25
01/10/2020;1107085;;
01/11/2020;1107085;;
01/12/2020;1107085;0.21;2.09
01/01/2021;1107085;0.15;0.03
01/02/2021;1107085;;
01/03/2021;1107085;;
01/04/2021;1107085;0.46;0.46
01/05/2021;1107085;0.29;0.86
01/06/2021;1107085;;
01/07/2021;1107085;5.23;5.36
01/08/2021;1107085;1.38;1.44
01/09/2021;1107085;;
01/10/2021;1107085;;
01/11/2021;1107085;1.1;0.83
01/12/2021;1107085;;
01/01/2022;1107085;;2.49
01/02/2010;1107087;0.78;0.86
01/03/2010;1107087;1.19;0.54
01/04/2010;1107087;1.13;0.29
01/05/2010;1107087;;
01/06/2010;1107087;1.02;-0.18
01/07/2010;1107087;-1.39;-0.56
01/08/2010;1107087;0.26;0.28
01/09/2010;1107087;-11.62;-4.39
01/10/2010;1107087;-12.74;32.99
01/11/2010;1107087;14.41;7.75
01/12/2010;1107087;1.58;-0.5
01/01/2011;1107087;-0.4;-0.08
01/02/2011;1107087;-1.68;-3.5
01/03/2011;1107087;-4.8;-4.35
01/04/2011;1107087;;
01/05/2011;1107087;4.56;-1.31
01/06/2011;1107087;-3.9;-3.73
01/07/2011;1107087;11.32;16.77
01/08/2011;1107087;-7.4;-15.75
01/09/2011;1107087;0.51;4.97
01/10/2011;1107087;-0.38;4.3
01/11/2011;1107087;-0.45;-1.21
01/12/2011;1107087;-2.28;-2.57
01/01/2012;1107087;3.05;1.3
01/02/2012;1107087;-1.02;-1.04
01/03/2012;1107087;0.28;-0.88
01/04/2012;1107087;-0.27;0.01
01/05/2012;1107087;-2.75;5.9
01/06/2012;1107087;;
01/07/2012;1107087;;
01/08/2012;1107087;-0.2;2.82
01/09/2012;1107087;6.27;1.34
01/10/2012;1107087;-0.66;
01/11/2012;1107087;;
01/12/2012;1107087;;
01/01/2013;1107087;-3.62;
01/02/2013;1107087;0.46;0.79
01/03/2013;1107087;-0.2;1.87
01/04/2013;1107087;-1.75;1.07
01/05/2013;1107087;-0.01;0.39
01/06/2013;1107087;0.82;0.55
01/07/2013;1107087;-0.3;3.46
01/08/2013;1107087;0.09;0.02
01/09/2013;1107087;0.9;0.67
01/10/2013;1107087;-1.81;-1.14
01/11/2013;1107087;1.12;0.93
01/12/2013;1107087;-0.92;-0.44
01/01/2014;1107087;0.61;0.95
01/02/2014;1107087;0.57;0.02
01/03/2014;1107087;-0.58;0.7
01/04/2014;1107087;-0.18;-0.3
01/05/2014;1107087;1.16;1.3
01/06/2014;1107087;3.2;0.48
01/07/2014;1107087;-0.12;-0.1
01/08/2014;1107087;-0.13;0.52
01/09/2014;1107087;0.43;0.47
01/10/2014;1107087;2.32;-0.09
01/11/2014;1107087;-0.03;-0.15
01/12/2014;1107087;0.93;0.97
01/01/2015;1107087;-0.01;-0.01
01/02/2015;1107087;0.16;0.06
01/03/2015;1107087;;
01/04/2015;1107087;-1.16;-0.75
01/05/2015;1107087;-0.03;-0.03
01/06/2015;1107087;0.16;0.24
01/07/2015;1107087;0.9;0.85
01/08/2015;1107087;-1.4;-0.71
01/09/2015;1107087;2.52;3.37
01/10/2015;1107087;1.67;1.17
01/11/2015;1107087;0.11;0.38
01/12/2015;1107087;-0.64;-0.81
01/01/2016;1107087;0.56;1.35
01/02/2016;1107087;1.87;0.64
01/03/2016;1107087;0.48;-0.22
01/04/2016;1107087;1.51;2.69
01/05/2016;1107087;-1.55;-1.2
01/06/2016;1107087;;
01/07/2016;1107087;1.25;0.97
01/08/2016;1107087;1;-0.36
01/09/2016;1107087;-0.41;1.33
01/10/2016;1107087;0.96;-0.29
01/11/2016;1107087;0.1;0.1
01/12/2016;1107087;4.3;2.08
01/01/2017;1107087;1;1.03
01/02/2017;1107087;1.06;0.26
01/03/2017;1107087;-0.95;-0.46
01/04/2017;1107087;-0.02;0.81
01/05/2017;1107087;-0.42;-0.65
01/06/2017;1107087;-0.89;-0.52
01/07/2017;1107087;0.29;1.25
01/08/2017;1107087;0.6;0.82
01/09/2017;1107087;-0.31;-0.08
01/10/2017;1107087;-0.97;0.12
01/11/2017;1107087;0.74;1.32
01/12/2017;1107087;0.52;-1.02
01/01/2018;1107087;0.39;-0.23
01/02/2018;1107087;1.38;1.59
01/03/2018;1107087;;
01/04/2018;1107087;-0.14;-2
01/05/2018;1107087;;
01/06/2018;1107087;;
01/07/2018;1107087;0.44;0.51
01/08/2018;1107087;0.26;0.54
01/09/2018;1107087;0.35;0.49
01/10/2018;1107087;1.13;1.56
01/11/2018;1107087;-0.47;-0.45
01/12/2018;1107087;-0.2;-1.45
01/01/2019;1107087;1.27;2.64
01/02/2019;1107087;3.36;1.04
01/03/2019;1107087;0.13;0.94
01/04/2019;1107087;-0.38;0.12
01/05/2019;1107087;0.65;0.35
01/06/2019;1107087;0.4;-0.71
01/07/2019;1107087;0.11;0.21
01/08/2019;1107087;0.16;
01/09/2019;1107087;0.16;0.11
01/10/2019;1107087;0.59;0.6
01/11/2019;1107087;-0.32;0.33
01/12/2019;1107087;-0.21;-0.83
01/01/2020;1107087;3.96;-0.73
01/02/2020;1107087;0.04;1.1
01/03/2020;1107087;0.64;0.66
01/04/2020;1107087;0.42;-0.08
01/05/2020;1107087;0.49;-1.45
01/06/2020;1107087;2.48;1.46
01/07/2020;1107087;0.35;-0.03
01/08/2020;1107087;;1.16
01/09/2020;1107087;-0.88;-0.24
01/10/2020;1107087;;
01/11/2020;1107087;;
01/12/2020;1107087;0.06;1.56
01/01/2021;1107087;0.22;0.28
01/02/2021;1107087;;
01/03/2021;1107087;;
01/04/2021;1107087;0.65;0.68
01/05/2021;1107087;0.97;0.81
01/06/2021;1107087;;
01/07/2021;1107087;0.95;0.95
01/08/2021;1107087;0.27;0.3
01/09/2021;1107087;;
01/10/2021;1107087;;
01/11/2021;1107087;-0.8;0.33
01/12/2021;1107087;;
01/01/2022;1107087;;1.89
01/02/2010;1107088;0.35;0.4
01/03/2010;1107088;6.95;3.59
01/04/2010;1107088;1.52;1.42
01/05/2010;1107088;;
01/06/2010;1107088;-0.3;0.22
01/07/2010;1107088;2.09;0.43
01/08/2010;1107088;0.21;-0.65
01/09/2010;1107088;2.68;-12.48
01/10/2010;1107088;4.65;-18.8
01/11/2010;1107088;4.85;18.32
01/12/2010;1107088;1.88;2.33
01/01/2011;1107088;-1.63;-0.87
01/02/2011;1107088;-0.4;-0.72
01/03/2011;1107088;-3.54;-3.45
01/04/2011;1107088;;
01/05/2011;1107088;-0.29;2.73
01/06/2011;1107088;8.15;3.82
01/07/2011;1107088;-26.62;-21.14
01/08/2011;1107088;-0.63;-2.41
01/09/2011;1107088;-2.31;-3.81
01/10/2011;1107088;3.3;-0.72
01/11/2011;1107088;2.48;0.92
01/12/2011;1107088;0.47;0.08
01/01/2012;1107088;0.46;1.46
01/02/2012;1107088;0.28;-0.6
01/03/2012;1107088;1.21;-0.3
01/04/2012;1107088;0.11;-0.98
01/05/2012;1107088;-0.59;-14.58
